transaction_id,merchant_id,amount_inr,payment_method,gateway,bank,decline_reason,decline_message,hour_of_day,day_of_week,retry_attempt_number,action_taken,outcome_success
6012697d-51d6-4bdd-a4f8-78774397cd50,M104,22921.71,NETBANKING,GatewayC,BankX,BANK_SERVER_ERROR,Issuing bank server not responding,9,2,1,RETRY_SAME,1
15ede081-9116-4923-979e-d4c0e97b2ec8,M100,4090.82,WALLET,GatewayA,BankZ,OTP_TIMEOUT,Txn declined: OTP not entered within time limit,15,1,1,SWITCH_METHOD,0
10215968-74f2-4b24-a325-2ed82083cced,M110,22818.12,UPI,GatewayB,BankZ,BANK_SERVER_ERROR,Issuer timeout - please retry,22,2,3,RETRY_SAME,0
746583d6-f5cb-4ecd-8933-e8071936b2ae,M108,2001.82,WALLET,GatewayB,BankZ,BANK_SERVER_ERROR,Bank system temporarily unavailable,19,3,1,RETRY_SAME,0
c2596986-64dc-4cf8-b77b-0ba0068ff3d4,M113,21183.37,CARD,GatewayB,BankY,GATEWAY_TIMEOUT,No response from payment processor,4,3,1,RETRY_BACKOFF,0
916647aa-30e6-4a5e-b7e5-50c7cec7776a,M105,24356.76,WALLET,GatewayB,BankW,BANK_SERVER_ERROR,Bank system temporarily unavailable,1,4,3,ABANDON,0
a420770a-bf23-4861-8da6-27e72ea18630,M111,12150.35,CARD,GatewayB,BankZ,BANK_SERVER_ERROR,Issuer connection failure,13,3,1,RETRY_SAME,1
0468b05a-0deb-4501-817a-50e7cd35e4c3,M103,18289.58,NETBANKING,GatewayB,BankZ,INSUFFICIENT_FUNDS,Decined by bank,5,2,2,RETRY_BACKOFF,0
7df56c28-8d52-422d-9cdd-633a40052068,M102,433.13,UPI,GatewayB,BankZ,INSUFFICIENT_FUNDS,"Payment failed, please try again",10,1,1,SWITCH_METHOD,0
3474d0c3-9d29-4675-909d-88a2135f444b,M107,13087.41,CARD,GatewayC,BankY,OTP_TIMEOUT,Txn declined: OTP not entered within time limit,3,1,2,RETRY_SAME,1
56f1a24e-2ab8-4fd0-a5d0-ad3c2007b89f,M111,11451.61,NETBANKING,GatewayB,BankY,RISK_BLOCK,Transaction blocked by risk engine,2,6,3,RETRY_SAME,0
f3c17486-fdeb-44e8-ac7a-0d5989b3ab85,M111,21271.39,CARD,GatewayB,BankX,CARD_EXPIRED,Expired card - transaction declined,6,0,1,RETRY_SAME,0
c7970a7d-5982-45df-ba08-59ca569dfcbb,M110,2807.79,CARD,GatewayB,BankX,RISK_BLOCK,Declined by fraud prvention system,10,5,2,SWITCH_METHOD,0
ad3907fb-25f8-4e2a-a674-4e427d61c6ce,M100,5142.92,WALLET,GatewayA,BankZ,OTP_TIMEOUT,One time password expired before submission,10,2,1,ABANDON,0
b42259bf-9e7a-4f66-88db-41d5aa4bade7,M101,5947.27,WALLET,GatewayC,BankZ,RISK_BLOCK,"Unusual activity detected, transaction held",0,5,1,RETRY_SAME,0
2fcb7ba8-da5f-4640-8a1b-fd2aa13afec6,M107,5313.44,UPI,GatewayA,BankX,BANK_SERVER_ERROR,Transaction declined,17,3,1,RETRY_SAME,0
ad6723a5-3ea4-45f1-8b3a-1e8e6ed5a445,M112,562.0,UPI,GatewayC,BankX,CARD_EXPIRED,Card has expired,23,2,2,RETRY_SAME,0
bfe93c9b-ad90-4949-9b3d-2cd9e9077c94,M114,23542.84,NETBANKING,GatewayC,BankY,GATEWAY_TIMEOUT,Processor did not respond in time,23,4,2,RETRY_SAME,1
7236ba2b-b8f0-4c39-947c-22e961cdf83e,M102,8080.92,WALLET,GatewayB,BankZ,NETWORK_ERROR,Timed out due to poor network,0,5,1,ABANDON,0
a740a3bd-d261-4b07-9ab1-e44438cbf174,M104,14218.37,UPI,GatewayC,BankZ,GATEWAY_TIMEOUT,Processor did not respond in time,19,1,1,SWITCH_METHOD,0
2fd05791-37fd-4804-8255-0035a59f29b4,M114,12932.73,NETBANKING,GatewayB,BankZ,RISK_BLOCK,Transaction flagged for manual review,7,4,2,SWITCH_METHOD,0
7e413ee1-d75f-40c0-b4fb-b3dc45dfc89b,M108,2580.75,UPI,GatewayA,BankZ,BANK_SERVER_ERROR,Unable to process transaction at this time,3,1,1,RETRY_BACKOFF,1
e2141313-eb62-431b-9419-81403cf377ed,M103,9650.71,CARD,GatewayB,BankW,INSUFFICIENT_FUNDS,Txn declined by issuer: low funds,14,2,1,SWITCH_METHOD,1
9288b16c-d084-4a52-9f72-60e99782e5c7,M106,22735.49,WALLET,GatewayC,BankW,INSUFFICIENT_FUNDS,Insufficient balance in account,0,0,1,SWITCH_GATEWAY,0
baa728b8-d124-4794-ae2a-f559b7dd2a4a,M106,9786.4,UPI,GatewayA,BankZ,BANK_SERVER_ERROR,"Bank system error, transaction not processed",9,6,1,RETRY_SAME,0
5525f2cd-3a8f-4db2-955b-e8037bc75a31,M104,12841.21,CARD,GatewayC,BankX,GATEWAY_TIMEOUT,Gateway request timed out,11,6,2,RETRY_BACKOFF,0
4e6c8a01-ef2a-4e0c-ab05-1cac2558217f,M110,6350.46,WALLET,GatewayA,BankZ,OTP_TIMEOUT,Txn declined: OTP not entered within time limit,22,0,1,RETRY_SAME,1
ac9e5ce0-af3d-4d7b-836b-44c0794bb8ea,M101,10652.27,WALLET,GatewayB,BankX,RISK_BLOCK,Declined by fraud prevention system,10,3,2,RETRY_SAME,0
8b6d7c1a-c922-4b89-85a1-cfb4b1132441,M100,14914.63,CARD,GatewayA,BankW,NETWORK_ERROR,Transaction interrupted due to connectivity issue,7,2,1,RETRY_SAME,1
d7c2b204-24e7-4cf7-9b5b-1b1b61a708eb,M110,15457.55,NETBANKING,GatewayC,BankW,BANK_SERVER_ERROR,Bank system temporarily unavailable,16,1,1,SWITCH_GATEWAY,1
52ebfc15-812d-4595-8c0b-9b533a521fa7,M102,20161.77,WALLET,GatewayB,BankY,OTP_TIMEOUT,One time password expired before submission,5,5,1,SWITCH_METHOD,1
9b851e9e-dc15-43e1-84ce-5cf5a6d4c746,M105,11953.82,NETBANKING,GatewayA,BankW,RISK_BLOCK,Transaction flagged for manual review,20,1,1,SWITCH_GATEWAY,1
1cf01dc4-1488-4456-bd4d-cfa011dabc6e,M100,23685.72,WALLET,GatewayA,BankZ,BANK_SERVER_ERROR,"Bank system error, transaction not processed",17,5,3,RETRY_SAME,0
408ed713-2d5f-4a91-aa31-c2758f16362b,M101,10718.23,WALLET,GatewayB,BankY,INSUFFICIENT_FUNDS,Declined - insufficient credit limit available,9,2,1,SWITCH_GATEWAY,0
ea6479b7-7b5d-4575-ab5c-ad808265d1fd,M102,18543.8,WALLET,GatewayB,BankY,GATEWAY_TIMEOUT,No response from payment processor,2,5,1,RETRY_SAME,0
ea2e61fd-3faf-4491-9d98-e74832bc1e61,M101,11977.41,CARD,GatewayC,BankX,BANK_SERVER_ERROR,Issuer timeout - please retry,15,4,1,SWITCH_METHOD,1
14839161-a726-44ef-ab15-c14f1b328571,M103,10359.28,WALLET,GatewayC,BankX,GATEWAY_TIMEOUT,"Payment service unavailable, try again",9,4,1,ABANDON,0
3cab3980-8db9-4337-a0d6-ff135c00ef8a,M106,14136.72,CARD,GatewayB,BankZ,BANK_SERVER_ERROR,Issuer timeout - please retry,12,0,1,ABANDON,0
e7da1d99-1c8b-4b19-8b95-22f7da815b83,M104,16144.62,WALLET,GatewayB,BankY,RISK_BLOCK,Declined by fraud prevention system,6,2,1,RETRY_SAME,0
37673575-e405-4200-89f8-58eb2b65561f,M102,955.19,UPI,GatewayA,BankZ,CARD_EXPIRED,Card has expired,0,0,2,RETRY_SAME,0
801a6274-10a7-4fee-a5bb-92899eb2a92b,M106,19269.31,CARD,GatewayC,BankW,OTP_TIMEOUT,One time password expired before submission,11,6,1,RETRY_SAME,0
48917e9f-059b-457d-aa4b-ef833dd502fd,M110,16455.44,CARD,GatewayC,BankZ,OTP_TIMEOUT,OTP validation timed out,14,3,1,RETRY_SAME,1
a9bf54f0-fd09-4b9e-ae7d-a48047933583,M104,20648.36,UPI,GatewayB,BankY,INSUFFICIENT_FUNDS,Declined - insufficient credit limit available,7,4,2,ABANDON,0
f2f7f001-9b47-46a6-b6e8-b3c8daaf9a27,M111,20911.25,UPI,GatewayB,BankY,GATEWAY_TIMEOUT,Gateway request timed out,1,3,1,RETRY_SAME,0
0583a48f-f56d-4dd3-8a96-e6ffff081310,M104,18256.5,WALLET,GatewayA,BankY,NETWORK_ERROR,Timed out due to poor network,19,0,1,SWITCH_GATEWAY,0
a0ff1df2-b48b-4388-8b84-59bede60b5fd,M114,7416.28,UPI,GatewayC,BankW,INSUFFICIENT_FUNDS,Not enough balance to complete transaction,7,5,1,SWITCH_GATEWAY,0
1a2bfb70-97f2-4758-b6ea-5b174f3c478f,M102,18996.96,UPI,GatewayA,BankZ,BANK_SERVER_ERROR,Unable to reach issuing bank,23,6,1,SWITCH_METHOD,0
09872a65-0f7e-42b4-89d6-cf2f56610055,M110,12403.59,CARD,GatewayC,BankW,INSUFFICIENT_FUNDS,Available limit exceeded,1,3,1,RETRY_SAME,0
44aa7458-569c-4710-b4a4-da2eb029f4da,M104,21127.09,CARD,GatewayB,BankW,OTP_TIMEOUT,OTP validation timed out,20,4,1,SWITCH_METHOD,0
e2d932eb-8ee2-4702-aaf4-063e9f11add5,M112,11000.14,WALLET,GatewayB,BankY,BANK_SERVER_ERROR,Unable to reach issuing bank,9,5,1,ABANDON,0
4232db89-f022-4329-a3f7-75a64921e554,M109,14559.29,UPI,GatewayC,BankX,OTP_TIMEOUT,One time password expied before submission,9,4,2,SWITCH_METHOD,0
7a9cab54-9225-49fa-ad2b-3529e7c1252a,M100,15402.79,WALLET,GatewayA,BankY,NETWORK_ERROR,Transaction declined,13,1,1,RETRY_SAME,1
674dfe9e-7562-470d-8926-3af2ced2daea,M108,3590.82,CARD,GatewayC,BankZ,GATEWAY_TIMEOUT,Gateway request timed out,13,1,2,ABANDON,0
caf8512e-58d6-4feb-9aa7-100ba0657d1d,M113,17205.11,NETBANKING,GatewayA,BankY,OTP_TIMEOUT,Customer did not complete 2FA in time,15,2,1,SWITCH_GATEWAY,1
d9d22ac1-0948-498d-b4de-b4db747169ad,M109,19896.84,WALLET,GatewayA,BankZ,CARD_EXPIRED,Unable to process transaction at this time,4,6,1,SWITCH_GATEWAY,0
2a2f2143-2789-4ad4-9e45-674827059770,M114,17637.79,CARD,GatewayC,BankW,RISK_BLOCK,declined: suspected fraud,23,4,1,ABANDON,0
7396ed26-0388-4506-bd6f-537c08749356,M105,8124.16,CARD,GatewayA,BankY,BANK_SERVER_ERROR,Issuing bank server not responding,15,6,2,SWITCH_METHOD,0
3a97b5f1-54cb-4322-9afd-bba86d1fa5d9,M102,19976.02,WALLET,GatewayC,BankZ,GATEWAY_TIMEOUT,Gateway connection timed out,15,6,1,RETRY_SAME,0
e3301442-c3fa-40c9-9af3-bf2239d5919d,M104,1082.97,WALLET,GatewayC,BankW,INSUFFICIENT_FUNDS,Declined by bank,10,2,1,RETRY_SAME,0
727ffa04-3ef6-4a04-9c4c-2f541fe15341,M104,22308.02,CARD,GatewayC,BankW,OTP_TIMEOUT,Authentication step incomplete - session expired,19,4,1,SWITCH_GATEWAY,1
49a9e367-351c-4ebc-b565-1c3171f9340c,M105,13554.77,UPI,GatewayA,BankW,OTP_TIMEOUT,3DS authentication timeout,0,0,1,RETRY_SAME,1
a440ea18-b126-4ced-b0e0-8bb53836b8ec,M100,22479.22,UPI,GatewayA,BankZ,INSUFFICIENT_FUNDS,Not enough balance to complete transaction,14,5,2,RETRY_SAME,0
09de9a3a-127e-4f07-8ac1-4221fd2dc8b7,M105,17091.7,WALLET,GatewayA,BankW,CARD_EXPIRED,Card has expired,3,2,1,RETRY_SAME,0
8b99858e-6867-4799-be7c-3ce24fe3963b,M101,1892.15,WALLET,GatewayA,BankZ,INSUFFICIENT_FUNDS,Available limit exceeded,2,4,1,RETRY_SAME,0
ed97ee22-6faa-477b-9bfb-dc23ac1af86f,M113,23187.08,CARD,GatewayC,BankX,OTP_TIMEOUT,OTP validation timed out,21,3,2,SWITCH_METHOD,0
edc1cfeb-3c23-465e-b2ec-342f5f5306ec,M105,24683.92,NETBANKING,GatewayB,BankY,BANK_SERVER_ERROR,Bank system temporarily unavailable,4,5,2,RETRY_SAME,0
dacdd610-bf70-40a0-b1da-6c80d79d7413,M105,3569.4,CARD,GatewayC,BankW,INSUFFICIENT_FUNDS,Declined - insufficient credit limit availabble,18,6,1,ABANDON,0
5a1123e5-e99a-421f-add2-3d0b7f01b437,M100,12078.37,UPI,GatewayB,BankW,GATEWAY_TIMEOUT,No response from payment processor,3,4,2,SWITCH_GATEWAY,1
66f27598-5c2f-4a19-bc36-046bf1475eb1,M110,12641.18,UPI,GatewayB,BankX,OTP_TIMEOUT,3DS authentication timeout,13,5,1,SWITCH_GATEWAY,0
ee9334d4-bea5-4677-a2ed-fc2d0d81c849,M108,22424.17,CARD,GatewayB,BankX,INSUFFICIENT_FUNDS,Declined - insufficient credit limit available,0,4,1,RETRY_SAME,0
c48f5432-9c82-4ffa-9cee-6db3d375f062,M105,20884.49,UPI,GatewayB,BankZ,BANK_SERVER_ERROR,Transaction could not be completed,16,2,1,RETRY_SAME,0
becd15fb-749f-4f95-82c7-d890a4890505,M108,13716.99,CARD,GatewayB,BankY,OTP_TIMEOUT,One time password expired before submission,15,1,1,RETRY_BACKOFF,0
ead74841-2f25-4ba1-bc94-c8ec397da240,M110,18547.96,UPI,GatewayB,BankZ,OTP_TIMEOUT,OTP validation timed out,13,5,2,RETRY_SAME,1
69ababc1-52b2-47e0-bdb5-79f269c17b40,M111,2256.29,UPI,GatewayC,BankX,OTP_TIMEOUT,Declined by bank,6,5,1,RETRY_SAME,1
23904627-0e11-45ce-8115-ed793c64450e,M110,24637.81,UPI,GatewayA,BankX,OTP_TIMEOUT,Txn declined: OTP not entered within time limit,10,5,1,RETRY_SAME,1
507b4166-1b82-46ee-b747-4be7260136be,M114,22027.65,CARD,GatewayA,BankY,RISK_BLOCK,Transaction blocked by risk engine,10,6,1,SWITCH_GATEWAY,0
d9c09963-050a-429e-b59c-ee23d27bbd31,M106,23645.45,CARD,GatewayB,BankW,RISK_BLOCK,Declined: suspected fraud,10,5,1,RETRY_SAME,0
24e873f8-872c-4613-9ee0-b3ab37eb3c6d,M107,12931.83,NETBANKING,GatewayC,BankW,RISK_BLOCK,Blocked due to unusual transaction pattern,9,0,2,RETRY_SAME,0
a4f69cb2-8fc8-4bc2-a67c-05399e14d0df,M102,5170.02,UPI,GatewayC,BankW,GATEWAY_TIMEOUT,Transaction could not be completed,17,5,1,RETRY_SAME,0
33987415-5d2d-455b-96b7-c09f9d05a1f9,M103,20592.3,NETBANKING,GatewayB,BankZ,GATEWAY_TIMEOUT,Gateway connection timed out,19,5,2,RETRY_SAME,1
09737f73-083d-4396-824f-cdcb5349356b,M112,24192.25,CARD,GatewayC,BankX,OTP_TIMEOUT,3DS authentication timeout,0,5,2,RETRY_SAME,1
7ff428b9-2446-4772-a6ea-a11b4c0df471,M105,20560.07,CARD,GatewayB,BankZ,OTP_TIMEOUT,Txn declined: OTP not entered within time limit,21,2,2,ABANDON,0
98b160f6-e35d-4c9e-8816-8b208c6e7290,M106,10861.28,NETBANKING,GatewayA,BankX,GATEWAY_TIMEOUT,upstream timeout at gateway,2,6,2,RETRY_SAME,0
d9c24179-4cda-400b-b01f-94e6d4c4dc3a,M112,11641.09,WALLET,GatewayA,BankW,BANK_SERVER_ERROR,Issuer timeout - please retry,6,6,1,ABANDON,0
30848c2e-9fdb-4f88-96e2-c6d2cb592967,M106,14167.91,CARD,GatewayA,BankY,BANK_SERVER_ERROR,Bank system temporarily unavailable,19,1,2,RETRY_BACKOFF,0
b3bf8be6-06e9-466f-b075-d6f0fe99b7d4,M114,24839.21,WALLET,GatewayA,BankZ,OTP_TIMEOUT,Txn declined: OTP not entered within time limit,20,2,1,RETRY_SAME,0
f6c64ca3-3246-4646-b979-22d3b9b7739d,M110,15402.67,WALLET,GatewayC,BankX,NETWORK_ERROR,Network error during transaction,7,3,1,RETRY_SAME,1
d26fa24c-039d-44b7-a194-b0e6467d2945,M108,18876.59,CARD,GatewayC,BankW,NETWORK_ERROR,Transaction interrupted due to connectivity issue,22,0,2,RETRY_SAME,1
bfff6a8a-cb92-4ca2-aa8b-bad9cc9865ac,M109,2654.42,UPI,GatewayB,BankY,GATEWAY_TIMEOUT,No response from payment processor,3,2,1,RETRY_SAME,0
a058cbab-c432-452c-bf7a-e36a8a66c43c,M108,6038.3,CARD,GatewayC,BankX,GATEWAY_TIMEOUT,Gateway connection timed out,6,1,1,RETRY_SAME,0
9de79a98-e2fd-4d86-bf85-97be04b281ac,M111,21019.66,NETBANKING,GatewayC,BankY,INSUFFICIENT_FUNDS,Declined by bank,17,2,2,RETRY_BACKOFF,1
161a6b0b-7a4c-46ba-9fec-42990c1d4c8d,M112,12069.5,NETBANKING,GatewayB,BankZ,OTP_TIMEOUT,Txn declined: OTP not entered within time limit,1,0,1,RETRY_SAME,0
176eb656-2988-4f27-b5e8-38b429b9162a,M107,21245.85,CARD,GatewayC,BankY,RISK_BLOCK,Blocked due to unusual transaction pattern,14,1,1,RETRY_SAME,0
f025d299-2993-439c-91fd-68b129fa8142,M112,266.14,NETBANKING,GatewayA,BankY,OTP_TIMEOUT,Authentication step incomplete - session expired,7,0,1,RETRY_SAME,1
304b1a99-3781-4379-ae36-54525d447d34,M102,21924.31,UPI,GatewayA,BankX,INSUFFICIENT_FUNDS,Account balance below transaction amount,22,0,1,RETRY_SAME,0
bed48041-7080-4bec-b497-1d8924f59dca,M108,248.36,CARD,GatewayB,BankY,CARD_EXPIRED,Expired card - transaction declined,14,0,1,SWITCH_GATEWAY,0
4540e1fc-ec39-4339-8851-e523605c0a54,M103,602.55,NETBANKING,GatewayA,BankX,OTP_TIMEOUT,One time password expired before submission,9,1,1,SWITCH_GATEWAY,0
cfcde8cb-d6b9-4c6a-af90-edce88896224,M103,8087.94,CARD,GatewayC,BankY,INSUFFICIENT_FUNDS,Available limit exceeded,9,1,1,RETRY_SAME,0
88268a3f-7149-44d3-884e-0f9f040da435,M113,6606.4,WALLET,GatewayB,BankW,RISK_BLOCK,Blocked due to unusual transaction pattern,8,3,1,RETRY_SAME,0
016cb29d-2575-4b23-8ae0-7d6361949062,M109,15102.57,WALLET,GatewayB,BankX,INSUFFICIENT_FUNDS,Insufficient balance in account,1,2,1,RETRY_SAME,0
01af491d-9a30-45f6-bf80-15597ebeb840,M110,78.5,NETBANKING,GatewayC,BankW,BANK_SERVER_ERROR,Issuing bank server not responding,2,1,1,RETRY_SAME,0
9d3c03c8-3305-4941-9829-46c613f9c340,M107,4648.56,UPI,GatewayB,BankY,RISK_BLOCK,Declined: suspected fraud,22,5,1,SWITCH_METHOD,0
99eb3baa-d25a-4f0c-9e35-a3d1f86bcea6,M108,14070.29,UPI,GatewayB,BankX,OTP_TIMEOUT,3DS authentication timeout,4,4,1,RETRY_SAME,0
2c77e15f-dfa4-4bc9-ad26-5b4edbc12fd1,M102,16003.24,CARD,GatewayA,BankY,OTP_TIMEOUT,Txn declined: OTP not entered within time limit,5,3,3,RETRY_SAME,0
1e102ff7-b994-4597-974f-541f2a4605b9,M103,15964.63,CARD,GatewayC,BankW,INSUFFICIENT_FUNDS,Txn declined by issuer: low funds,13,6,1,RETRY_BACKOFF,0
03a7ae3f-8bb1-472e-b947-b24b52860543,M111,290.15,WALLET,GatewayB,BankX,INSUFFICIENT_FUNDS,Declined - insufficient credit limit available,8,0,1,SWITCH_GATEWAY,0
ac8bb72b-11ee-4ab6-9f4a-09c436ae7f9e,M101,22233.53,WALLET,GatewayB,BankY,GATEWAY_TIMEOUT,Processor did not respond in time,21,2,1,RETRY_BACKOFF,0
19819da2-33f1-41bd-b806-a6c4a6acfb51,M107,19434.26,UPI,GatewayC,BankW,NETWORK_ERROR,Declined by bank,16,4,1,RETRY_SAME,1
f1f066a9-8fd0-4c6f-a464-c091f4ef49a4,M105,24782.16,NETBANKING,GatewayA,BankZ,NETWORK_ERROR,Connection dropped mid-transaction,21,1,1,RETRY_SAME,0
74c95ff0-d7fc-42ed-8799-f01ad6b24f88,M108,17701.0,CARD,GatewayC,BankY,GATEWAY_TIMEOUT,Gateway request timed out,16,6,1,RETRY_SAME,1
84c8985d-9115-4b56-9658-5052e5187d4d,M100,21182.26,WALLET,GatewayB,BankZ,GATEWAY_TIMEOUT,"Payment service unavailable, try again",16,1,2,RETRY_SAME,1
1961bca6-60cd-4426-abfa-6db411c486a4,M110,7949.07,NETBANKING,GatewayC,BankZ,OTP_TIMEOUT,Authentication step incomplete - session expired,18,1,2,ABANDON,0
b8d5155c-1251-4419-a567-d79eaa543dcb,M101,9599.13,NETBANKING,GatewayA,BankY,CARD_EXPIRED,Card has  expired,21,4,2,RETRY_SAME,0
31e14662-7e46-45e6-a1bc-2ff4bf0225bc,M109,6081.67,UPI,GatewayC,BankY,CARD_EXPIRED,Card has expired,22,3,1,RETRY_BACKOFF,0
deda38ae-3626-44c0-963c-5cd6724819ac,M108,13164.65,UPI,GatewayB,BankZ,NETWORK_ERROR,Unable to process transaction at this time,3,1,1,RETRY_SAME,0
8d333e1a-3f85-488f-9215-d74548e0eb7f,M113,8445.61,WALLET,GatewayC,BankX,OTP_TIMEOUT,3DS authentiication timeout,11,1,1,RETRY_SAME,1
088a4c95-14d5-40b2-ad8c-0434150de6d6,M107,344.76,UPI,GatewayA,BankY,GATEWAY_TIMEOUT,Upstream timeout at gateway,19,2,2,SWITCH_GATEWAY,1
a5244ae2-12d3-4d52-af97-3949d1b49e49,M106,21183.7,UPI,GatewayA,BankY,OTP_TIMEOUT,Declined by bank,12,4,3,RETRY_SAME,1
bb92af36-9dc0-44b1-90b1-746642573b93,M107,16558.63,NETBANKING,GatewayA,BankY,INSUFFICIENT_FUNDS,Account balance below transaction amount,16,1,1,RETRY_SAME,0
f1bf2a54-5c5c-45cb-82cc-ceb9dad74722,M111,24453.81,NETBANKING,GatewayC,BankY,GATEWAY_TIMEOUT,"Payment service unavailable, try again",12,3,3,RETRY_SAME,0
cd82482c-5772-409b-8b42-e7000b861a76,M101,11676.17,UPI,GatewayB,BankY,OTP_TIMEOUT,one time password expired before submission,18,6,1,RETRY_SAME,1
48fbed48-97db-46c5-8cf1-c757e820795c,M114,1535.28,CARD,GatewayA,BankZ,GATEWAY_TIMEOUT,Upstream timeout at  gateway,2,0,2,RETRY_SAME,1
d43af0bf-2169-4679-a621-f70b85c65a46,M111,1675.98,CARD,GatewayA,BankY,INSUFFICIENT_FUNDS,Not enough balance to complete transaction,21,4,1,SWITCH_METHOD,0
d4c2c328-47c1-447a-9a09-649f8e832d12,M106,696.05,CARD,GatewayA,BankX,INSUFFICIENT_FUNDS,"Payment failed, please try again",21,5,1,RETRY_BACKOFF,1
3610290b-27eb-4be7-a717-b5ebbd6ed733,M104,3851.95,UPI,GatewayB,BankW,RISK_BLOCK,Blocked due o unusual transaction pattern,1,3,1,RETRY_SAME,0
585cf0e2-e797-4c15-bf36-fbaf4985ac71,M113,12076.44,NETBANKING,GatewayA,BankZ,INSUFFICIENT_FUNDS,Account balance below transaction amount,3,3,1,RETRY_SAME,0
d87a1ccb-d86f-42fe-a228-d830394c9488,M113,14231.1,UPI,GatewayB,BankZ,INSUFFICIENT_FUNDS,Not enough balance to complete transaction,17,2,2,SWITCH_GATEWAY,0
e31708c5-f266-4c29-a570-ff03c12a3556,M113,16276.55,WALLET,GatewayB,BankY,NETWORK_ERROR,Timed out due to poor network,0,0,1,SWITCH_METHOD,0
2b7deee1-5feb-4bf0-a92e-17c53e6581fb,M105,7452.62,NETBANKING,GatewayB,BankW,OTP_TIMEOUT,OTP validation timed out,0,2,1,RETRY_SAME,0
1ad5f5a1-c897-4fa8-839a-0648fdc9a1fb,M103,18346.87,UPI,GatewayA,BankY,OTP_TIMEOUT,Customer did not complete 2FA in time,19,2,1,RETRY_SAME,0
4c03bf7b-bbb4-4fac-ac2a-9b4c1d76538b,M109,8166.13,WALLET,GatewayC,BankW,INSUFFICIENT_FUNDS,"Payment failed, please try again",18,1,1,RETRY_SAME,0
758dc04f-647d-4e4e-8364-e8e1f761a1bc,M103,1169.12,CARD,GatewayC,BankZ,GATEWAY_TIMEOUT,Transaction declined,17,4,1,ABANDON,0
9edb68b3-ad31-4dc0-ad0c-0d761133a756,M101,23525.66,WALLET,GatewayC,BankW,GATEWAY_TIMEOUT,Unable to process transaction at this time,9,2,2,RETRY_SAME,0
814a4f96-4821-49b2-ac36-cdb531cad616,M113,23398.97,CARD,GatewayC,BankW,BANK_SERVER_ERROR,Bank system temporarily unavailable,14,0,1,RETRY_SAME,0
20fd4927-b74e-45b5-adab-fba32d426e91,M105,11948.4,UPI,GatewayA,BankZ,RISK_BLOCK,Declined by fraud prevention system,2,1,3,RETRY_SAME,0
ee41080a-5ec2-4ae7-b1ff-f6efe67f0b73,M102,21222.54,NETBANKING,GatewayB,BankW,BANK_SERVER_ERROR,Issuer connection failure,16,4,1,RETRY_SAME,1
2714f0d6-1df8-47d8-85d4-371cc8d357f4,M112,8754.95,UPI,GatewayA,BankW,OTP_TIMEOUT,"Payment failed, please try again",11,0,3,RETRY_SAME,1
f25f6697-0641-471f-8153-3dc083ed38fa,M104,1269.6,UPI,GatewayB,BankY,GATEWAY_TIMEOUT,Gateway request timed out,6,1,1,RETRY_SAME,0
c45d4259-0916-44ac-ab58-51a39a7b81f1,M109,3878.37,CARD,GatewayC,BankW,OTP_TIMEOUT,Customer did not complete 2FA in time,2,5,1,RETRY_SAME,0
f2e7dd91-c280-45d6-b26d-361233936a2f,M113,11550.23,CARD,GatewayC,BankY,OTP_TIMEOUT,One time password expired before submission,10,5,1,RETRY_SAME,1
10646820-0140-41b7-92ac-f0fd242c0c5e,M111,19404.77,UPI,GatewayB,BankY,CARD_EXPIRED,Card validity has lapsed,13,3,1,ABANDON,0
42a08137-6ea6-4ed7-b0c9-2291df4ac5c6,M114,14618.79,CARD,GatewayB,BankW,NETWORK_ERROR,Network error during transaction,3,4,1,RETRY_BACKOFF,1
6e26b41a-4d13-43cf-b14e-7b2c4602e142,M108,19923.29,CARD,GatewayB,BankW,OTP_TIMEOUT,Customer did not complete 2FA in time,17,4,1,ABANDON,0
6ae79b6b-eebd-4afb-9bb0-8fa49e4e7641,M104,21858.99,CARD,GatewayA,BankZ,GATEWAY_TIMEOUT,No response from payment processor,18,2,1,RETRY_SAME,0
ee2bdb2c-ebe9-4a9d-86fd-295370be2a85,M110,9810.02,WALLET,GatewayA,BankZ,INSUFFICIENT_FUNDS,Insufficient balance in account,21,1,1,RETRY_SAME,0
19626e1a-e1a3-468e-899b-70291427aeb8,M111,9105.57,CARD,GatewayB,BankZ,RISK_BLOCK,Declined: suspected fraud,12,4,2,RETRY_BACKOFF,0
d54ef452-1b0b-4d57-a6e1-fba98a98d0e4,M106,13713.23,CARD,GatewayB,BankX,BANK_SERVER_ERROR,Unable to reach issuing bank,3,0,1,RETRY_SAME,0
60a2df2a-4aa0-4f40-a138-0a28d1f489b2,M107,20145.53,NETBANKING,GatewayA,BankX,INSUFFICIENT_FUNDS,Not enough balance to complete transaction,19,2,1,RETRY_SAME,0
4c86ea0d-726b-47cd-909b-d459844dad37,M106,20402.42,CARD,GatewayC,BankX,BANK_SERVER_ERROR,Transaction could not be completed,7,4,1,RETRY_SAME,0
e52a62ca-0b07-4463-8d5f-b8d02df4abaa,M100,2791.87,UPI,GatewayC,BankW,OTP_TIMEOUT,Authentication step incomplete - session expired,8,2,1,ABANDON,0
